State,County,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
New Jersey,Essex,Newark,7/6/2002,11.541667,17,19,16,0.025625,0.03,22,25,1,1,0,1,0.4375,0.6,16,
New Jersey,Essex,Newark,7/6/2002,11.541667,17,19,16,0.025625,0.03,22,25,1,1,0,1,0.4,0.6,21,7
New Jersey,Essex,Newark,7/6/2002,11.541667,17,19,16,0.025625,0.03,22,25,1,1,2,,0.4375,0.6,16,
New Jersey,Essex,Newark,7/6/2002,11.541667,17,19,16,0.025625,0.03,22,25,1,1,2,,0.4,0.6,21,7
New Jersey,Essex,Newark,7/6/2002,11.541667,17,19,16,0.023933,0.027,9,25,1,1,0,1,0.4375,0.6,16,
New Jersey,Essex,Newark,7/6/2002,11.541667,17,19,16,0.023933,0.027,9,25,1,1,0,1,0.4,0.6,21,7
New Jersey,Essex,Newark,7/6/2002,11.541667,17,19,16,0.023933,0.027,9,25,1,1,2,,0.4375,0.6,16,
New Jersey,Essex,Newark,7/6/2002,11.541667,17,19,16,0.023933,0.027,9,25,1,1,2,,0.4,0.6,21,7
New Jersey,Essex,Newark,7/7/2002,12.458333,23,20,22,0.034458,0.051,11,43,1,1,0,1,0.679167,1,8,
New Jersey,Essex,Newark,7/7/2002,12.458333,23,20,22,0.034458,0.051,11,43,1,1,0,1,0.683333,0.9,12,10
New Jersey,Essex,Newark,7/7/2002,12.458333,23,20,22,0.034458,0.051,11,43,1,1,2,,0.679167,1,8,
New Jersey,Essex,Newark,7/7/2002,12.458333,23,20,22,0.034458,0.051,11,43,1,1,2,,0.683333,0.9,12,10
New Jersey,Essex,Newark,7/7/2002,12.458333,23,20,22,0.034458,0.051,11,43,1,1,0,1,0.679167,1,8,
New Jersey,Essex,Newark,7/7/2002,12.458333,23,20,22,0.034458,0.051,11,43,1,1,0,1,0.683333,0.9,12,10
New Jersey,Essex,Newark,7/7/2002,12.458333,23,20,22,0.034458,0.051,11,43,1,1,2,,0.679167,1,8,
New Jersey,Essex,Newark,7/7/2002,12.458333,23,20,22,0.034458,0.051,11,43,1,1,2,,0.683333,0.9,12,10
New Jersey,Essex,Newark,7/8/2002,31.727273,46,3,43,0.049708,0.086,11,127,2.5,11,23,16,0.656522,1.2,5,
New Jersey,Essex,Newark,7/8/2002,31.727273,46,3,43,0.049708,0.086,11,127,2.5,11,23,16,0.641667,0.8,6,9
New Jersey,Essex,Newark,7/8/2002,31.727273,46,3,43,0.049708,0.086,11,127,2.557143,6.3,23,,0.656522,1.2,5,
New Jersey,Essex,Newark,7/8/2002,31.727273,46,3,43,0.049708,0.086,11,127,2.557143,6.3,23,,0.641667,0.8,6,9
New Jersey,Essex,Newark,7/8/2002,31.727273,46,3,43,0.049708,0.086,11,127,2.5,11,23,16,0.656522,1.2,5,
New Jersey,Essex,Newark,7/8/2002,31.727273,46,3,43,0.049708,0.086,11,127,2.5,11,23,16,0.641667,0.8,6,9
New Jersey,Essex,Newark,7/8/2002,31.727273,46,3,43,0.049708,0.086,11,127,2.557143,6.3,23,,0.656522,1.2,5,
New Jersey,Essex,Newark,7/8/2002,31.727273,46,3,43,0.049708,0.086,11,127,2.557143,6.3,23,,0.641667,0.8,6,9
New Jersey,Essex,Newark,7/9/2002,28.333333,46,6,43,0.051208,0.095,9,150,5.583333,15,11,21,0.604167,0.8,5,
New Jersey,Essex,Newark,7/9/2002,28.333333,46,6,43,0.051208,0.095,9,150,5.583333,15,11,21,0.65,0.7,1,8
New Jersey,Essex,Newark,7/9/2002,28.333333,46,6,43,0.051208,0.095,9,150,5.5625,10,11,,0.604167,0.8,5,
New Jersey,Essex,Newark,7/9/2002,28.333333,46,6,43,0.051208,0.095,9,150,5.5625,10,11,,0.65,0.7,1,8
New Jersey,Essex,Newark,7/9/2002,28.333333,46,6,43,0.051208,0.095,9,150,5.583333,15,11,21,0.604167,0.8,5,
New Jersey,Essex,Newark,7/9/2002,28.333333,46,6,43,0.051208,0.095,9,150,5.583333,15,11,21,0.65,0.7,1,8
New Jersey,Essex,Newark,7/9/2002,28.333333,46,6,43,0.051208,0.095,9,150,5.5625,10,11,,0.604167,0.8,5,
New Jersey,Essex,Newark,7/9/2002,28.333333,46,6,43,0.051208,0.095,9,150,5.5625,10,11,,0.65,0.7,1,8
New Jersey,Essex,Newark,7/10/2002,15.75,21,5,20,0.025792,0.036,10,31,1.291667,6,0,9,0.391667,0.6,5,
New Jersey,Essex,Newark,7/10/2002,15.75,21,5,20,0.025792,0.036,10,31,1.291667,6,0,9,0.441667,0.6,0,7
New Jersey,Essex,Newark,7/10/2002,15.75,21,5,20,0.025792,0.036,10,31,1.2875,3.3,2,,0.391667,0.6,5,
New Jersey,Essex,Newark,7/10/2002,15.75,21,5,20,0.025792,0.036,10,31,1.2875,3.3,2,,0.441667,0.6,0,7
New Jersey,Essex,Newark,7/10/2002,15.75,21,5,20,0.028143,0.037,5,31,1.291667,6,0,9,0.391667,0.6,5,
New Jersey,Essex,Newark,7/10/2002,15.75,21,5,20,0.028143,0.037,5,31,1.291667,6,0,9,0.441667,0.6,0,7
New Jersey,Essex,Newark,7/10/2002,15.75,21,5,20,0.028143,0.037,5,31,1.2875,3.3,2,,0.391667,0.6,5,
New Jersey,Essex,Newark,7/10/2002,15.75,21,5,20,0.028143,0.037,5,31,1.2875,3.3,2,,0.441667,0.6,0,7
New Jersey,Essex,Newark,7/10/2002,15.75,21,5,20,0.025792,0.036,10,31,1.291667,6,0,9,0.391667,0.6,5,
New Jersey,Essex,Newark,7/10/2002,15.75,21,5,20,0.025792,0.036,10,31,1.291667,6,0,9,0.441667,0.6,0,7
New Jersey,Essex,Newark,7/10/2002,15.75,21,5,20,0.025792,0.036,10,31,1.2875,3.3,2,,0.391667,0.6,5,
New Jersey,Essex,Newark,7/10/2002,15.75,21,5,20,0.025792,0.036,10,31,1.2875,3.3,2,,0.441667,0.6,0,7
New Jersey,Essex,Newark,7/11/2002,14.791667,25,21,24,0.018583,0.032,10,27,1,1,0,1,0.225,0.4,21,
New Jersey,Essex,Newark,7/11/2002,14.791667,25,21,24,0.018583,0.032,10,27,1,1,0,1,0.2125,0.3,21,3
New Jersey,Essex,Newark,7/11/2002,14.791667,25,21,24,0.018583,0.032,10,27,1,1,2,,0.225,0.4,21,
New Jersey,Essex,Newark,7/11/2002,14.791667,25,21,24,0.018583,0.032,10,27,1,1,2,,0.2125,0.3,21,3
New Jersey,Essex,Newark,7/12/2002,29.291667,39,20,37,0.025417,0.044,12,37,1.416667,4,11,6,0.370833,0.5,6,
New Jersey,Essex,Newark,7/12/2002,29.291667,39,20,37,0.025417,0.044,12,37,1.416667,4,11,6,0.370833,0.4,7,5
New Jersey,Essex,Newark,7/12/2002,29.291667,39,20,37,0.025417,0.044,12,37,1.4,2.6,11,,0.370833,0.5,6,
New Jersey,Essex,Newark,7/12/2002,29.291667,39,20,37,0.025417,0.044,12,37,1.4,2.6,11,,0.370833,0.4,7,5
New Jersey,Essex,Newark,7/13/2002,25.208333,41,5,39,0.036125,0.064,10,64,2.166667,5,10,7,0.420833,0.7,5,
New Jersey,Essex,Newark,7/13/2002,25.208333,41,5,39,0.036125,0.064,10,64,2.166667,5,10,7,0.420833,0.5,9,6
New Jersey,Essex,Newark,7/13/2002,25.208333,41,5,39,0.036125,0.064,10,64,2.15,4.3,11,,0.420833,0.7,5,
New Jersey,Essex,Newark,7/13/2002,25.208333,41,5,39,0.036125,0.064,10,64,2.15,4.3,11,,0.420833,0.5,9,6
New Jersey,Essex,Newark,7/14/2002,19.5,42,19,40,0.034,0.06,9,51,1.333333,4,17,6,0.408333,0.6,19,
New Jersey,Essex,Newark,7/14/2002,19.5,42,19,40,0.034,0.06,9,51,1.333333,4,17,6,0.425,0.5,0,6
New Jersey,Essex,Newark,7/14/2002,19.5,42,19,40,0.034,0.06,9,51,1.325,2.6,20,,0.408333,0.6,19,
New Jersey,Essex,Newark,7/14/2002,19.5,42,19,40,0.034,0.06,9,51,1.325,2.6,20,,0.425,0.5,0,6
New Jersey,Essex,Newark,7/15/2002,22.25,34,6,32,0.0425,0.07,11,84,2.375,4,7,6,0.504167,0.9,6,
New Jersey,Essex,Newark,7/15/2002,22.25,34,6,32,0.0425,0.07,11,84,2.375,4,7,6,0.5125,0.6,7,7
New Jersey,Essex,Newark,7/15/2002,22.25,34,6,32,0.0425,0.07,11,84,2.3375,3.6,17,,0.504167,0.9,6,
New Jersey,Essex,Newark,7/15/2002,22.25,34,6,32,0.0425,0.07,11,84,2.3375,3.6,17,,0.5125,0.6,7,7
New Jersey,Essex,Newark,7/16/2002,15.136364,22,5,21,0.027583,0.037,9,31,1,1,0,1,0.340909,0.6,6,
New Jersey,Essex,Newark,7/16/2002,15.136364,22,5,21,0.027583,0.037,9,31,1,1,0,1,0.379167,0.5,0,6
New Jersey,Essex,Newark,7/16/2002,15.136364,22,5,21,0.027583,0.037,9,31,1,1,2,,0.340909,0.6,6,
New Jersey,Essex,Newark,7/16/2002,15.136364,22,5,21,0.027583,0.037,9,31,1,1,2,,0.379167,0.5,0,6
New Jersey,Essex,Newark,7/17/2002,32.375,87,20,86,0.033167,0.064,11,64,3.416667,9,6,13,0.545833,1.3,21,
New Jersey,Essex,Newark,7/17/2002,32.375,87,20,86,0.033167,0.064,11,64,3.416667,9,6,13,0.479167,0.8,22,9
New Jersey,Essex,Newark,7/17/2002,32.375,87,20,86,0.033167,0.064,11,64,3.3875,6.6,8,,0.545833,1.3,21,
New Jersey,Essex,Newark,7/17/2002,32.375,87,20,86,0.033167,0.064,11,64,3.3875,6.6,8,,0.479167,0.8,22,9
New Jersey,Essex,Newark,7/18/2002,27.333333,62,6,60,0.059875,0.094,9,147,5.791667,11,7,16,0.604167,1.1,6,
New Jersey,Essex,Newark,7/18/2002,27.333333,62,6,60,0.059875,0.094,9,147,5.791667,11,7,16,0.625,0.7,0,8
New Jersey,Essex,Newark,7/18/2002,27.333333,62,6,60,0.059875,0.094,9,147,5.75,9.3,8,,0.604167,1.1,6,
New Jersey,Essex,Newark,7/18/2002,27.333333,62,6,60,0.059875,0.094,9,147,5.75,9.3,8,,0.625,0.7,0,8
New Jersey,Essex,Newark,7/19/2002,39.666667,71,11,69,0.033625,0.06,10,51,6.5,24,1,34,0.704167,0.9,10,
New Jersey,Essex,Newark,7/19/2002,39.666667,71,11,69,0.033625,0.06,10,51,6.5,24,1,34,0.704167,0.8,12,9
New Jersey,Essex,Newark,7/19/2002,39.666667,71,11,69,0.033625,0.06,10,51,6.4625,18.6,2,,0.704167,0.9,10,
New Jersey,Essex,Newark,7/19/2002,39.666667,71,11,69,0.033625,0.06,10,51,6.4625,18.6,2,,0.704167,0.8,12,9
New Jersey,Essex,Newark,7/20/2002,15.958333,21,2,20,0.0435,0.064,10,64,1.25,4,15,6,0.495833,0.6,0,
New Jersey,Essex,Newark,7/20/2002,15.958333,21,2,20,0.0435,0.064,10,64,1.25,4,15,6,0.545833,0.8,0,9
New Jersey,Essex,Newark,7/20/2002,15.958333,21,2,20,0.0435,0.064,10,64,1.25,3,17,,0.495833,0.6,0,
New Jersey,Essex,Newark,7/20/2002,15.958333,21,2,20,0.0435,0.064,10,64,1.25,3,17,,0.545833,0.8,0,9
New Jersey,Essex,Newark,7/21/2002,13,24,5,23,0.026417,0.039,7,33,1.666667,4,5,6,0.404167,0.5,1,
New Jersey,Essex,Newark,7/21/2002,13,24,5,23,0.026417,0.039,7,33,1.666667,4,5,6,0.416667,0.5,0,6
New Jersey,Essex,Newark,7/21/2002,13,24,5,23,0.026417,0.039,7,33,1.6375,3,8,,0.404167,0.5,1,
New Jersey,Essex,Newark,7/21/2002,13,24,5,23,0.026417,0.039,7,33,1.6375,3,8,,0.416667,0.5,0,6
New Jersey,Essex,Newark,7/22/2002,24.52381,37,5,35,0.040208,0.087,10,129,2.727273,10,6,14,0.504167,0.8,6,
New Jersey,Essex,Newark,7/22/2002,24.52381,37,5,35,0.040208,0.087,10,129,2.727273,10,6,14,0.495833,0.6,9,7
New Jersey,Essex,Newark,7/22/2002,24.52381,37,5,35,0.040208,0.087,10,129,2.628571,7.6,8,,0.504167,0.8,6,
New Jersey,Essex,Newark,7/22/2002,24.52381,37,5,35,0.040208,0.087,10,129,2.628571,7.6,8,,0.495833,0.6,9,7
New Jersey,Essex,Newark,7/23/2002,23.791667,36,5,34,0.044708,0.091,9,140,3.291667,7,12,10,0.495833,0.7,5,
New Jersey,Essex,Newark,7/23/2002,23.791667,36,5,34,0.044708,0.091,9,140,3.291667,7,12,10,0.495833,0.6,10,7
New Jersey,Essex,Newark,7/23/2002,23.791667,36,5,34,0.044708,0.091,9,140,3.25,5.6,14,,0.495833,0.7,5,
New Jersey,Essex,Newark,7/23/2002,23.791667,36,5,34,0.044708,0.091,9,140,3.25,5.6,14,,0.495833,0.6,10,7
New Jersey,Essex,Newark,7/24/2002,20,32,15,30,0.017375,0.031,12,26,1.173913,3,11,4,0.391667,0.5,11,
New Jersey,Essex,Newark,7/24/2002,20,32,15,30,0.017375,0.031,12,26,1.173913,3,11,4,0.420833,0.5,0,6
New Jersey,Essex,Newark,7/24/2002,20,32,15,30,0.017375,0.031,12,26,1.171429,1.6,11,,0.391667,0.5,11,
New Jersey,Essex,Newark,7/24/2002,20,32,15,30,0.017375,0.031,12,26,1.171429,1.6,11,,0.420833,0.5,0,6
New Jersey,Essex,Newark,7/25/2002,25,32,4,30,0.01125,0.021,10,18,3.285714,17,10,24,0.316667,0.4,5,
New Jersey,Essex,Newark,7/25/2002,25,32,4,30,0.01125,0.021,10,18,3.285714,17,10,24,0.329167,0.4,0,5
New Jersey,Essex,Newark,7/25/2002,25,32,4,30,0.01125,0.021,10,18,3.257143,13,11,,0.316667,0.4,5,
New Jersey,Essex,Newark,7/25/2002,25,32,4,30,0.01125,0.021,10,18,3.257143,13,11,,0.329167,0.4,0,5
New Jersey,Essex,Newark,7/26/2002,23.666667,31,5,29,0.009083,0.016,12,14,4,20,8,29,0.366667,0.5,7,
New Jersey,Essex,Newark,7/26/2002,23.666667,31,5,29,0.009083,0.016,12,14,4,20,8,29,0.366667,0.4,8,5
New Jersey,Essex,Newark,7/26/2002,23.666667,31,5,29,0.009083,0.016,12,14,4.257143,15.3,8,,0.366667,0.5,7,
New Jersey,Essex,Newark,7/26/2002,23.666667,31,5,29,0.009083,0.016,12,14,4.257143,15.3,8,,0.366667,0.4,8,5
New Jersey,Essex,Newark,7/27/2002,27.208333,37,21,35,0.005417,0.012,11,10,3.541667,11,23,16,0.4875,0.8,21,
New Jersey,Essex,Newark,7/27/2002,27.208333,37,21,35,0.005417,0.012,11,10,3.541667,11,23,16,0.433333,0.7,23,8
New Jersey,Essex,Newark,7/27/2002,27.208333,37,21,35,0.005417,0.012,11,10,3.5125,8.6,23,,0.4875,0.8,21,
New Jersey,Essex,Newark,7/27/2002,27.208333,37,21,35,0.005417,0.012,11,10,3.5125,8.6,23,,0.433333,0.7,23,8
New Jersey,Essex,Newark,7/28/2002,31.208333,61,21,58,0.023875,0.046,10,39,5.041667,12,22,17,0.65,1.1,21,
New Jersey,Essex,Newark,7/28/2002,31.208333,61,21,58,0.023875,0.046,10,39,5.041667,12,22,17,0.633333,0.8,22,9
New Jersey,Essex,Newark,7/28/2002,31.208333,61,21,58,0.023875,0.046,10,39,5.0125,8,23,,0.65,1.1,21,
New Jersey,Essex,Newark,7/28/2002,31.208333,61,21,58,0.023875,0.046,10,39,5.0125,8,23,,0.633333,0.8,22,9
New Jersey,Essex,Newark,7/29/2002,24.125,47,5,44,0.04075,0.065,10,67,3.25,9,8,13,0.558333,1,5,
New Jersey,Essex,Newark,7/29/2002,24.125,47,5,44,0.04075,0.065,10,67,3.25,9,8,13,0.608333,0.8,0,9
New Jersey,Essex,Newark,7/29/2002,24.125,47,5,44,0.04075,0.065,10,67,3.2125,6,8,,0.558333,1,5,
New Jersey,Essex,Newark,7/29/2002,24.125,47,5,44,0.04075,0.065,10,67,3.2125,6,8,,0.608333,0.8,0,9
New Jersey,Essex,Newark,7/30/2002,19.625,43,5,41,0.037292,0.052,9,44,2.166667,9,7,13,0.4125,0.8,5,
New Jersey,Essex,Newark,7/30/2002,19.625,43,5,41,0.037292,0.052,9,44,2.166667,9,7,13,0.45,0.6,0,7
New Jersey,Essex,Newark,7/30/2002,19.625,43,5,41,0.037292,0.052,9,44,2.1625,7,8,,0.4125,0.8,5,
New Jersey,Essex,Newark,7/30/2002,19.625,43,5,41,0.037292,0.052,9,44,2.1625,7,8,,0.45,0.6,0,7
New Jersey,Essex,Newark,7/31/2002,28.208333,73,22,71,0.032458,0.056,10,47,1.916667,8,22,11,0.433333,0.8,23,
New Jersey,Essex,Newark,7/31/2002,28.208333,73,22,71,0.032458,0.056,10,47,1.916667,8,22,11,0.395833,0.6,23,7
New Jersey,Essex,Newark,7/31/2002,28.208333,73,22,71,0.032458,0.056,10,47,1.9,5.3,23,,0.433333,0.8,23,
New Jersey,Essex,Newark,7/31/2002,28.208333,73,22,71,0.032458,0.056,10,47,1.9,5.3,23,,0.395833,0.6,23,7
New Jersey,Essex,Newark,8/1/2002,47.681818,83,22,82,0.026889,0.066,11,71,3.52381,10,20,14,0.691304,1.1,1,
New Jersey,Essex,Newark,8/1/2002,47.681818,83,22,82,0.026889,0.066,11,71,3.52381,10,20,14,0.666667,0.9,4,10
New Jersey,Essex,Newark,8/1/2002,47.681818,83,22,82,0.026889,0.066,11,71,3.916667,6.3,20,,0.691304,1.1,1,
New Jersey,Essex,Newark,8/1/2002,47.681818,83,22,82,0.026889,0.066,11,71,3.916667,6.3,20,,0.666667,0.9,4,10
New Jersey,Essex,Newark,8/2/2002,44.583333,81,1,80,0.038833,0.07,9,84,5.958333,22,7,31,0.7,1.2,6,
New Jersey,Essex,Newark,8/2/2002,44.583333,81,1,80,0.038833,0.07,9,84,5.958333,22,7,31,0.741667,1,6,11
New Jersey,Essex,Newark,8/2/2002,44.583333,81,1,80,0.038833,0.07,9,84,5.925,12.3,8,,0.7,1.2,6,
New Jersey,Essex,Newark,8/2/2002,44.583333,81,1,80,0.038833,0.07,9,84,5.925,12.3,8,,0.741667,1,6,11
New Jersey,Essex,Newark,8/3/2002,32.291667,66,21,64,0.040458,0.077,11,104,6.416667,20,11,29,0.545833,0.8,21,
New Jersey,Essex,Newark,8/3/2002,32.291667,66,21,64,0.040458,0.077,11,104,6.416667,20,11,29,0.520833,0.7,22,8
New Jersey,Essex,Newark,8/3/2002,32.291667,66,21,64,0.040458,0.077,11,104,6.3875,13.6,14,,0.545833,0.8,21,
New Jersey,Essex,Newark,8/3/2002,32.291667,66,21,64,0.040458,0.077,11,104,6.3875,13.6,14,,0.520833,0.7,22,8
New Jersey,Essex,Newark,8/4/2002,30.583333,54,4,51,0.032083,0.064,9,64,5.541667,20,8,29,0.625,1.1,5,
New Jersey,Essex,Newark,8/4/2002,30.583333,54,4,51,0.032083,0.064,9,64,5.541667,20,8,29,0.658333,0.9,7,10
New Jersey,Essex,Newark,8/4/2002,30.583333,54,4,51,0.032083,0.064,9,64,5.5125,9,8,,0.625,1.1,5,
New Jersey,Essex,Newark,8/4/2002,30.583333,54,4,51,0.032083,0.064,9,64,5.5125,9,8,,0.658333,0.9,7,10
New Jersey,Essex,Newark,8/5/2002,25.416667,37,5,35,0.040833,0.068,11,77,4.291667,9,7,13,0.5375,0.8,6,
New Jersey,Essex,Newark,8/5/2002,25.416667,37,5,35,0.040833,0.068,11,77,4.291667,9,7,13,0.570833,0.7,11,8
New Jersey,Essex,Newark,8/5/2002,25.416667,37,5,35,0.040833,0.068,11,77,4.275,6.6,8,,0.5375,0.8,6,
New Jersey,Essex,Newark,8/5/2002,25.416667,37,5,35,0.040833,0.068,11,77,4.275,6.6,8,,0.570833,0.7,11,8
New Jersey,Essex,Newark,8/6/2002,11.958333,16,5,15,0.015,0.026,0,22,1.083333,3,0,4,0.254167,0.4,5,
New Jersey,Essex,Newark,8/6/2002,11.958333,16,5,15,0.015,0.026,0,22,1.083333,3,0,4,0.279167,0.4,0,5
New Jersey,Essex,Newark,8/6/2002,11.958333,16,5,15,0.015,0.026,0,22,1.075,1.6,2,,0.254167,0.4,5,
New Jersey,Essex,Newark,8/6/2002,11.958333,16,5,15,0.015,0.026,0,22,1.075,1.6,2,,0.279167,0.4,0,5
New Jersey,Essex,Newark,8/7/2002,16.913043,41,21,39,0.012583,0.025,10,21,1.043478,2,21,3,0.325,0.8,22,
New Jersey,Essex,Newark,8/7/2002,16.913043,41,21,39,0.012583,0.025,10,21,1.043478,2,21,3,0.279167,0.5,23,6
New Jersey,Essex,Newark,8/7/2002,16.913043,41,21,39,0.012583,0.025,10,21,1.042857,1.3,23,,0.325,0.8,22,
New Jersey,Essex,Newark,8/7/2002,16.913043,41,21,39,0.012583,0.025,10,21,1.042857,1.3,23,,0.279167,0.5,23,6
New Jersey,Essex,Newark,8/8/2002,20.416667,41,22,39,0.014167,0.031,10,26,1.291667,4,5,6,0.341667,0.7,5,
New Jersey,Essex,Newark,8/8/2002,20.416667,41,22,39,0.014167,0.031,10,26,1.291667,4,5,6,0.354167,0.5,0,6
New Jersey,Essex,Newark,8/8/2002,20.416667,41,22,39,0.014167,0.031,10,26,1.2875,2.3,23,,0.341667,0.7,5,
New Jersey,Essex,Newark,8/8/2002,20.416667,41,22,39,0.014167,0.031,10,26,1.2875,2.3,23,,0.354167,0.5,0,6
New Jersey,Essex,Newark,8/9/2002,30,48,22,45,0.02175,0.042,11,36,1.791667,4,6,6,0.416667,0.7,5,
New Jersey,Essex,Newark,8/9/2002,30,48,22,45,0.02175,0.042,11,36,1.791667,4,6,6,0.445833,0.6,3,7
New Jersey,Essex,Newark,8/9/2002,30,48,22,45,0.02175,0.042,11,36,1.775,3.3,20,,0.416667,0.7,5,
New Jersey,Essex,Newark,8/9/2002,30,48,22,45,0.02175,0.042,11,36,1.775,3.3,20,,0.445833,0.6,3,7
New Jersey,Essex,Newark,8/10/2002,27.333333,49,5,46,0.04375,0.077,11,104,3.541667,8,2,11,0.4125,0.8,5,
New Jersey,Essex,Newark,8/10/2002,27.333333,49,5,46,0.04375,0.077,11,104,3.541667,8,2,11,0.433333,0.5,5,6
New Jersey,Essex,Newark,8/10/2002,27.333333,49,5,46,0.04375,0.077,11,104,3.5,6.3,8,,0.4125,0.8,5,
New Jersey,Essex,Newark,8/10/2002,27.333333,49,5,46,0.04375,0.077,11,104,3.5,6.3,8,,0.433333,0.5,5,6
New Jersey,Essex,Newark,8/11/2002,21.458333,33,2,31,0.049,0.081,10,114,3.791667,10,19,14,0.3875,0.5,18,
New Jersey,Essex,Newark,8/11/2002,21.458333,33,2,31,0.049,0.081,10,114,3.791667,10,19,14,0.4,0.4,0,5
New Jersey,Essex,Newark,8/11/2002,21.458333,33,2,31,0.049,0.081,10,114,3.75,7.3,20,,0.3875,0.5,18,
New Jersey,Essex,Newark,8/11/2002,21.458333,33,2,31,0.049,0.081,10,114,3.75,7.3,20,,0.4,0.4,0,5
New Jersey,Essex,Newark,8/12/2002,48.041667,77,20,76,0.035042,0.066,11,71,8.375,22,11,31,0.6375,1,5,
New Jersey,Essex,Newark,8/12/2002,48.041667,77,20,76,0.035042,0.066,11,71,8.375,22,11,31,0.616667,0.9,12,10
New Jersey,Essex,Newark,8/12/2002,48.041667,77,20,76,0.035042,0.066,11,71,8.3375,16,11,,0.6375,1,5,
New Jersey,Essex,Newark,8/12/2002,48.041667,77,20,76,0.035042,0.066,11,71,8.3375,16,11,,0.616667,0.9,12,10
New Jersey,Essex,Newark,8/13/2002,33.333333,56,6,53,0.058792,0.1,10,161,6.571429,14,8,20,0.621739,1.1,6,
New Jersey,Essex,Newark,8/13/2002,33.333333,56,6,53,0.058792,0.1,10,161,6.571429,14,8,20,0.633333,0.8,9,9
New Jersey,Essex,Newark,8/13/2002,33.333333,56,6,53,0.058792,0.1,10,161,6.733333,12.6,8,,0.621739,1.1,6,
New Jersey,Essex,Newark,8/13/2002,33.333333,56,6,53,0.058792,0.1,10,161,6.733333,12.6,8,,0.633333,0.8,9,9
New Jersey,Essex,Newark,8/14/2002,36.15,66,8,64,0.045125,0.089,9,135,7.875,28,7,40,0.621739,1,5,
New Jersey,Essex,Newark,8/14/2002,36.15,66,8,64,0.045125,0.089,9,135,7.875,28,7,40,0.645833,0.9,11,10
New Jersey,Essex,Newark,8/14/2002,36.15,66,8,64,0.045125,0.089,9,135,7.85,19,8,,0.621739,1,5,
New Jersey,Essex,Newark,8/14/2002,36.15,66,8,64,0.045125,0.089,9,135,7.85,19,8,,0.645833,0.9,11,10
New Jersey,Essex,Newark,8/15/2002,27.125,38,10,36,0.019292,0.036,9,31,2.5,9,10,13,0.479167,0.6,6,
New Jersey,Essex,Newark,8/15/2002,27.125,38,10,36,0.019292,0.036,9,31,2.5,9,10,13,0.475,0.5,0,6
New Jersey,Essex,Newark,8/15/2002,27.125,38,10,36,0.019292,0.036,9,31,2.475,5.3,11,,0.479167,0.6,6,
New Jersey,Essex,Newark,8/15/2002,27.125,38,10,36,0.019292,0.036,9,31,2.475,5.3,11,,0.475,0.5,0,6
New Jersey,Essex,Newark,8/16/2002,31.333333,59,15,56,0.036042,0.058,10,49,3.875,11,14,16,0.625,0.9,15,
New Jersey,Essex,Newark,8/16/2002,31.333333,59,15,56,0.036042,0.058,10,49,3.875,11,14,16,0.6375,0.7,9,8
New Jersey,Essex,Newark,8/16/2002,31.333333,59,15,56,0.036042,0.058,10,49,3.8375,7.6,14,,0.625,0.9,15,
New Jersey,Essex,Newark,8/16/2002,31.333333,59,15,56,0.036042,0.058,10,49,3.8375,7.6,14,,0.6375,0.7,9,8
New Jersey,Essex,Newark,8/17/2002,29.833333,64,21,62,0.044042,0.077,8,104,6.5,17,17,24,0.583333,1,23,
New Jersey,Essex,Newark,8/17/2002,29.833333,64,21,62,0.044042,0.077,8,104,6.5,17,17,24,0.5375,0.8,23,9
New Jersey,Essex,Newark,8/17/2002,29.833333,64,21,62,0.044042,0.077,8,104,6.475,13,17,,0.583333,1,23,
New Jersey,Essex,Newark,8/17/2002,29.833333,64,21,62,0.044042,0.077,8,104,6.475,13,17,,0.5375,0.8,23,9
New Jersey,Essex,Newark,8/18/2002,24.5,52,1,49,0.041458,0.064,10,64,2.208333,8,11,11,0.570833,0.9,1,
New Jersey,Essex,Newark,8/18/2002,24.5,52,1,49,0.041458,0.064,10,64,2.208333,8,11,11,0.5875,0.8,0,9
New Jersey,Essex,Newark,8/18/2002,24.5,52,1,49,0.041458,0.064,10,64,2.175,5.6,11,,0.570833,0.9,1,
New Jersey,Essex,Newark,8/18/2002,24.5,52,1,49,0.041458,0.064,10,64,2.175,5.6,11,,0.5875,0.8,0,9
New Jersey,Essex,Newark,8/19/2002,32.458333,64,20,62,0.034125,0.065,10,67,2.416667,10,23,14,0.5,0.7,20,
New Jersey,Essex,Newark,8/19/2002,32.458333,64,20,62,0.034125,0.065,10,67,2.416667,10,23,14,0.525,0.7,0,8
New Jersey,Essex,Newark,8/19/2002,32.458333,64,20,62,0.034125,0.065,10,67,2.3875,8,23,,0.5,0.7,20,
New Jersey,Essex,Newark,8/19/2002,32.458333,64,20,62,0.034125,0.065,10,67,2.3875,8,23,,0.525,0.7,0,8
New Jersey,Essex,Newark,8/20/2002,29.041667,61,0,58,0.024417,0.047,10,40,1.291667,5,0,7,0.545833,0.8,23,
New Jersey,Essex,Newark,8/20/2002,29.041667,61,0,58,0.024417,0.047,10,40,1.291667,5,0,7,0.554167,0.7,1,8
