State,City,NO2_Mean,NO2_1st_Max_Value,NO2_AQI,O3_Mean,O3_1st_Max_Value,O3_AQI,SO2_Mean,SO2_1st_Max_Value,SO2_AQI,CO_Mean,CO_1st_Max_Value,CO_AQI
New Jersey,Camden,33.041667,41,39,0.002727,0.005,4,15.975,22,,0.616667,0.8,9
New Jersey,Camden,28,42,40,0.0085,0.021,18,7.458333,11,16,0.583333,1,
New Jersey,Camden,28,42,40,0.0085,0.021,18,7.458333,11,16,0.595833,0.8,9
New Jersey,Camden,28,42,40,0.0085,0.021,18,7.425,9.3,,0.583333,1,
New Jersey,Camden,28,42,40,0.0085,0.021,18,7.425,9.3,,0.595833,0.8,9
New Jersey,Camden,33.416667,53,50,0.006542,0.015,13,6.833333,14,20,0.879167,2.7,
New Jersey,Camden,33.416667,53,50,0.006542,0.015,13,6.833333,14,20,0.883333,1.4,16
New Jersey,Camden,33.416667,53,50,0.006542,0.015,13,6.8125,11.3,,0.879167,2.7,
New Jersey,Camden,33.416667,53,50,0.006542,0.015,13,6.8125,11.3,,0.883333,1.4,16
New Jersey,Camden,26.285714,45,42,0.022083,0.041,35,5.083333,18,26,0.695833,1.3,
New Jersey,Camden,26.285714,45,42,0.022083,0.041,35,5.083333,18,26,0.770833,1.1,13
New Jersey,Camden,26.285714,45,42,0.022083,0.041,35,5.05,15,,0.695833,1.3,
New Jersey,Camden,26.285714,45,42,0.022083,0.041,35,5.05,15,,0.770833,1.1,13
New Jersey,Camden,9.208333,14,13,0.029125,0.033,28,2.375,5,7,0.370833,0.4,
New Jersey,Camden,9.208333,14,13,0.029125,0.033,28,2.375,5,7,0.366667,0.4,5
New Jersey,Camden,9.208333,14,13,0.029125,0.033,28,2.3375,3.3,,0.370833,0.4,
New Jersey,Camden,9.208333,14,13,0.029125,0.033,28,2.3375,3.3,,0.366667,0.4,5
New Jersey,Camden,11,24,23,0.027583,0.032,27,2.291667,5,7,0.345833,0.5,
New Jersey,Camden,11,24,23,0.027583,0.032,27,2.291667,5,7,0.341667,0.4,5
New Jersey,Camden,11,24,23,0.027583,0.032,27,2.2625,4.3,,0.345833,0.5,
New Jersey,Camden,11,24,23,0.027583,0.032,27,2.2625,4.3,,0.341667,0.4,5
New Jersey,Camden,15.823529,27,25,0.020958,0.028,24,3.916667,9,13,0.35,0.5,
New Jersey,Camden,15.823529,27,25,0.020958,0.028,24,3.916667,9,13,0.375,0.4,5
New Jersey,Camden,15.823529,27,25,0.020958,0.028,24,3.875,5.6,,0.35,0.5,
New Jersey,Camden,15.823529,27,25,0.020958,0.028,24,3.875,5.6,,0.375,0.4,5
New Jersey,Camden,34.3,43,41,0.006958,0.018,15,8.416667,18,26,0.804167,3.8,
New Jersey,Camden,34.3,43,41,0.006958,0.018,15,8.416667,18,26,0.704167,1.3,15
New Jersey,Camden,34.3,43,41,0.006958,0.018,15,8.4,15.3,,0.804167,3.8,
New Jersey,Camden,34.3,43,41,0.006958,0.018,15,8.4,15.3,,0.704167,1.3,15
New Jersey,Camden,26.5,36,34,0.004667,0.009,8,6.391304,9,13,0.569565,0.8,
New Jersey,Camden,26.5,36,34,0.004667,0.009,8,6.391304,9,13,0.670833,1.3,15
New Jersey,Camden,26.5,36,34,0.004667,0.009,8,6.3,8,,0.569565,0.8,
New Jersey,Camden,26.5,36,34,0.004667,0.009,8,6.3,8,,0.670833,1.3,15
New Jersey,Camden,23.416667,35,33,0.009333,0.017,14,6.208333,22,31,0.5625,0.8,
New Jersey,Camden,23.416667,35,33,0.009333,0.017,14,6.208333,22,31,0.566667,0.6,7
New Jersey,Camden,23.416667,35,33,0.009333,0.017,14,6.1625,14.6,,0.5625,0.8,
New Jersey,Camden,23.416667,35,33,0.009333,0.017,14,6.1625,14.6,,0.566667,0.6,7
New Jersey,Camden,30.958333,44,42,0.004167,0.01,8,3.583333,11,16,0.720833,1.3,
New Jersey,Camden,30.958333,44,42,0.004167,0.01,8,3.583333,11,16,0.633333,1,11
New Jersey,Camden,30.958333,44,42,0.004167,0.01,8,3.55,8.6,,0.720833,1.3,
New Jersey,Camden,30.958333,44,42,0.004167,0.01,8,3.55,8.6,,0.633333,1,11
New Jersey,Camden,16.708333,43,41,0.022875,0.034,29,4.833333,9,13,0.5375,1.3,
New Jersey,Camden,16.708333,43,41,0.022875,0.034,29,4.833333,9,13,0.645833,1.1,13
New Jersey,Camden,16.708333,43,41,0.022875,0.034,29,4.7875,7.3,,0.5375,1.3,
New Jersey,Camden,16.708333,43,41,0.022875,0.034,29,4.7875,7.3,,0.645833,1.1,13
New Jersey,Camden,16.625,38,36,0.0175,0.03,25,7.333333,16,23,0.475,0.8,
New Jersey,Camden,16.625,38,36,0.0175,0.03,25,7.333333,16,23,0.429167,0.6,7
New Jersey,Camden,16.625,38,36,0.0175,0.03,25,7.3,11.6,,0.475,0.8,
New Jersey,Camden,16.625,38,36,0.0175,0.03,25,7.3,11.6,,0.429167,0.6,7
New Jersey,Camden,23,38,36,0.018708,0.027,23,8.625,22,31,0.6625,2,
New Jersey,Camden,23,38,36,0.018708,0.027,23,8.625,22,31,0.691667,1,11
New Jersey,Camden,23,38,36,0.018708,0.027,23,8.5875,17,,0.6625,2,
New Jersey,Camden,23,38,36,0.018708,0.027,23,8.5875,17,,0.691667,1,11
New Jersey,Camden,35.041667,54,51,0.007792,0.014,12,14.318182,36,51,0.573913,0.9,
New Jersey,Camden,35.041667,54,51,0.007792,0.014,12,14.318182,36,51,0.566667,0.7,8
New Jersey,Camden,35.041667,54,51,0.007792,0.014,12,11.916667,21.3,,0.573913,0.9,
New Jersey,Camden,35.041667,54,51,0.007792,0.014,12,11.916667,21.3,,0.566667,0.7,8
New Jersey,Camden,23.75,51,48,0.024125,0.035,30,6.208333,17,24,0.479167,0.7,
New Jersey,Camden,23.75,51,48,0.024125,0.035,30,6.208333,17,24,0.520833,0.7,8
New Jersey,Camden,23.75,51,48,0.024125,0.035,30,6.175,14.3,,0.479167,0.7,
New Jersey,Camden,23.75,51,48,0.024125,0.035,30,6.175,14.3,,0.520833,0.7,8
New Jersey,Camden,24.083333,41,39,0.010667,0.02,17,4.041667,9,13,0.4875,0.7,
New Jersey,Camden,24.083333,41,39,0.010667,0.02,17,4.041667,9,13,0.466667,0.6,7
New Jersey,Camden,24.083333,41,39,0.010667,0.02,17,4,7.3,,0.4875,0.7,
New Jersey,Camden,24.083333,41,39,0.010667,0.02,17,4,7.3,,0.466667,0.6,7
New Jersey,Camden,33.958333,44,42,0.010833,0.019,16,13.083333,28,40,0.670833,1,
New Jersey,Camden,33.958333,44,42,0.010833,0.019,16,13.083333,28,40,0.666667,0.8,9
New Jersey,Camden,33.958333,44,42,0.010833,0.019,16,13.05,19.6,,0.670833,1,
New Jersey,Camden,33.958333,44,42,0.010833,0.019,16,13.05,19.6,,0.666667,0.8,9
New Jersey,Camden,20.541667,34,32,0.024,0.034,29,3.375,7,10,0.45,0.6,
New Jersey,Camden,20.541667,34,32,0.024,0.034,29,3.375,7,10,0.458333,0.6,7
New Jersey,Camden,20.541667,34,32,0.024,0.034,29,3.35,5,,0.45,0.6,
New Jersey,Camden,20.541667,34,32,0.024,0.034,29,3.35,5,,0.458333,0.6,7
New Jersey,Camden,19.25,45,42,0.018167,0.027,23,3.166667,20,29,0.545833,1.7,
New Jersey,Camden,19.25,45,42,0.018167,0.027,23,3.166667,20,29,0.579167,0.9,10
New Jersey,Camden,19.25,45,42,0.018167,0.027,23,3.15,16,,0.545833,1.7,
New Jersey,Camden,19.25,45,42,0.018167,0.027,23,3.15,16,,0.579167,0.9,10
New Jersey,Camden,18.263158,26,25,0.023583,0.032,27,4.291667,19,27,0.441667,0.7,
New Jersey,Camden,18.263158,26,25,0.023583,0.032,27,4.291667,19,27,0.4375,0.5,6
New Jersey,Camden,18.263158,26,25,0.023583,0.032,27,4.275,9.3,,0.441667,0.7,
New Jersey,Camden,18.263158,26,25,0.023583,0.032,27,4.275,9.3,,0.4375,0.5,6
New Jersey,Camden,24,49,46,0.02075,0.033,28,10.541667,34,49,0.495833,0.8,
New Jersey,Camden,24,49,46,0.02075,0.033,28,10.541667,34,49,0.495833,0.6,7
New Jersey,Camden,24,49,46,0.02075,0.033,28,10.5125,22.6,,0.495833,0.8,
New Jersey,Camden,24,49,46,0.02075,0.033,28,10.5125,22.6,,0.495833,0.6,7
New Jersey,Camden,12.214286,19,18,0.023333,0.034,29,3.913043,8,11,0.430435,0.7,
New Jersey,Camden,12.214286,19,18,0.023333,0.034,29,3.913043,8,11,0.416667,0.6,7
New Jersey,Camden,12.214286,19,18,0.023333,0.034,29,4.057143,6.3,,0.430435,0.7,
New Jersey,Camden,12.214286,19,18,0.023333,0.034,29,4.057143,6.3,,0.416667,0.6,7
New Jersey,Camden,30.3,41,39,0.017542,0.029,25,6.166667,11,16,0.516667,0.9,
New Jersey,Camden,30.3,41,39,0.017542,0.029,25,6.166667,11,16,0.5125,0.6,7
New Jersey,Camden,30.3,41,39,0.017542,0.029,25,6.1375,9.3,,0.516667,0.9,
New Jersey,Camden,30.3,41,39,0.017542,0.029,25,6.1375,9.3,,0.5125,0.6,7
New Jersey,Camden,24.916667,40,38,0.011667,0.022,19,10.083333,23,33,0.529167,0.8,
New Jersey,Camden,24.916667,40,38,0.011667,0.022,19,10.083333,23,33,0.525,0.6,7
New Jersey,Camden,24.916667,40,38,0.011667,0.022,19,10.0625,19.3,,0.529167,0.8,
New Jersey,Camden,24.916667,40,38,0.011667,0.022,19,10.0625,19.3,,0.525,0.6,7
New Jersey,Camden,27.083333,37,35,0.01,0.021,18,12.333333,26,37,0.654167,1.1,
New Jersey,Camden,27.083333,37,35,0.01,0.021,18,12.333333,26,37,0.679167,0.9,10
New Jersey,Camden,27.083333,37,35,0.01,0.021,18,12.3,22.3,,0.654167,1.1,
New Jersey,Camden,27.083333,37,35,0.01,0.021,18,12.3,22.3,,0.679167,0.9,10
New Jersey,Camden,9.1875,26,25,0.034917,0.04,34,1.416667,4,6,0.425,0.6,
New Jersey,Camden,9.1875,26,25,0.034917,0.04,34,1.416667,4,6,0.441667,0.6,7
New Jersey,Camden,9.1875,26,25,0.034917,0.04,34,1.4125,3,,0.425,0.6,
New Jersey,Camden,9.1875,26,25,0.034917,0.04,34,1.4125,3,,0.441667,0.6,7
New Jersey,Camden,43,48,45,0.005208,0.013,11,8.583333,24,34,0.972727,2.7,
New Jersey,Camden,43,48,45,0.005208,0.013,11,8.583333,24,34,0.816667,1.3,15
New Jersey,Camden,43,48,45,0.005208,0.013,11,8.55,23.3,,0.972727,2.7,
New Jersey,Camden,43,48,45,0.005208,0.013,11,8.55,23.3,,0.816667,1.3,15
New Jersey,Camden,27.875,52,49,0.019083,0.038,32,6.416667,30,43,0.433333,1,
New Jersey,Camden,27.875,52,49,0.019083,0.038,32,6.416667,30,43,0.586957,1.3,15
New Jersey,Camden,27.875,52,49,0.019083,0.038,32,6.375,19,,0.433333,1,
New Jersey,Camden,27.875,52,49,0.019083,0.038,32,6.375,19,,0.586957,1.3,15
New Jersey,Camden,37.208333,55,52,0.013333,0.025,21,7.565217,15,21,0.509091,0.8,
New Jersey,Camden,37.208333,55,52,0.013333,0.025,21,7.565217,15,21,0.516667,0.6,7
New Jersey,Camden,37.208333,55,52,0.013333,0.025,21,7.671429,13.6,,0.509091,0.8,
New Jersey,Camden,37.208333,55,52,0.013333,0.025,21,7.671429,13.6,,0.516667,0.6,7
New Jersey,Camden,35.772727,53,50,0.018583,0.025,21,5.708333,14,20,0.704167,1.9,
New Jersey,Camden,35.772727,53,50,0.018583,0.025,21,5.708333,14,20,0.708333,1.1,13
New Jersey,Camden,35.772727,53,50,0.018583,0.025,21,5.675,10.6,,0.704167,1.9,
New Jersey,Camden,35.772727,53,50,0.018583,0.025,21,5.675,10.6,,0.708333,1.1,13
New Jersey,Camden,25.875,41,39,0.0195,0.029,25,3.041667,7,10,0.5125,0.7,
New Jersey,Camden,25.875,41,39,0.0195,0.029,25,3.041667,7,10,0.520833,0.6,7
New Jersey,Camden,25.875,41,39,0.0195,0.029,25,3.0125,5.6,,0.5125,0.7,
New Jersey,Camden,25.875,41,39,0.0195,0.029,25,3.0125,5.6,,0.520833,0.6,7
New Jersey,Camden,11.25,23,22,0.033333,0.04,34,1.416667,4,6,0.345833,0.4,
New Jersey,Camden,11.25,23,22,0.033333,0.04,34,1.416667,4,6,0.366667,0.6,7
New Jersey,Camden,11.25,23,22,0.033333,0.04,34,1.4125,3,,0.345833,0.4,
New Jersey,Camden,11.25,23,22,0.033333,0.04,34,1.4125,3,,0.366667,0.6,7
New Jersey,Camden,25.583333,55,52,0.024417,0.043,36,3.958333,11,16,0.433333,0.7,
New Jersey,Camden,25.583333,55,52,0.024417,0.043,36,3.958333,11,16,0.4,0.5,6
New Jersey,Camden,25.583333,55,52,0.024417,0.043,36,3.9125,9.6,,0.433333,0.7,
New Jersey,Camden,25.583333,55,52,0.024417,0.043,36,3.9125,9.6,,0.4,0.5,6
New Jersey,Camden,31.2,57,54,0.031125,0.044,37,4.291667,12,17,0.4375,0.8,
New Jersey,Camden,31.2,57,54,0.031125,0.044,37,4.291667,12,17,0.491667,0.6,7
New Jersey,Camden,31.2,57,54,0.031125,0.044,37,4.25,10,,0.4375,0.8,
New Jersey,Camden,31.2,57,54,0.031125,0.044,37,4.25,10,,0.491667,0.6,7
New Jersey,Camden,14.625,29,27,0.028875,0.036,31,1.166667,3,4,0.404167,0.5,
New Jersey,Camden,14.625,29,27,0.028875,0.036,31,1.166667,3,4,0.395833,0.5,6
New Jersey,Camden,14.625,29,27,0.028875,0.036,31,1.1625,2.3,,0.404167,0.5,
New Jersey,Camden,14.625,29,27,0.028875,0.036,31,1.1625,2.3,,0.395833,0.5,6
New Jersey,Camden,17.458333,29,27,0.03225,0.043,36,1.478261,3,4,0.45,0.6,
New Jersey,Camden,17.458333,29,27,0.03225,0.043,36,1.478261,3,4,0.470833,0.5,6
New Jersey,Camden,17.458333,29,27,0.03225,0.043,36,1.5,3,,0.45,0.6,
New Jersey,Camden,17.458333,29,27,0.03225,0.043,36,1.5,3,,0.470833,0.5,6
New Jersey,Camden,16.833333,26,25,0.034167,0.043,36,3.333333,5,7,0.408333,0.6,
New Jersey,Camden,16.833333,26,25,0.034167,0.043,36,3.333333,5,7,0.391667,0.5,6
New Jersey,Camden,16.833333,26,25,0.034167,0.043,36,3.3125,5,,0.408333,0.6,
New Jersey,Camden,16.833333,26,25,0.034167,0.043,36,3.3125,5,,0.391667,0.5,6
New Jersey,Camden,25.375,47,44,0.028667,0.036,31,8.75,31,44,0.466667,0.7,
New Jersey,Camden,25.375,47,44,0.028667,0.036,31,8.75,31,44,0.491667,0.5,6
New Jersey,Camden,25.375,47,44,0.028667,0.036,31,8.7125,22,,0.466667,0.7,
New Jersey,Camden,25.375,47,44,0.028667,0.036,31,8.7125,22,,0.491667,0.5,6
New Jersey,Camden,15.083333,36,34,0.033083,0.041,35,3.583333,6,9,0.425,0.5,
New Jersey,Camden,15.083333,36,34,0.033083,0.041,35,3.583333,6,9,0.4125,0.5,6
New Jersey,Camden,15.083333,36,34,0.033083,0.041,35,3.55,5.6,,0.425,0.5,
New Jersey,Camden,15.083333,36,34,0.033083,0.041,35,3.55,5.6,,0.4125,0.5,6
New Jersey,Camden,19.125,33,31,0.024125,0.031,26,5.041667,9,13,0.466667,0.8,
New Jersey,Camden,19.125,33,31,0.024125,0.031,26,5.041667,9,13,0.479167,0.6,7
New Jersey,Camden,19.125,33,31,0.024125,0.031,26,5.0125,7.3,,0.466667,0.8,
New Jersey,Camden,19.125,33,31,0.024125,0.031,26,5.0125,7.3,,0.479167,0.6,7
New Jersey,Camden,22.083333,41,39,0.016917,0.027,23,4.458333,10,14,0.4625,0.6,
New Jersey,Camden,22.083333,41,39,0.016917,0.027,23,4.458333,10,14,0.45,0.5,6
New Jersey,Camden,22.083333,41,39,0.016917,0.027,23,4.4375,7.3,,0.4625,0.6,
New Jersey,Camden,22.083333,41,39,0.016917,0.027,23,4.4375,7.3,,0.45,0.5,6
New Jersey,Camden,29.541667,48,45,0.015083,0.03,25,6.666667,11,16,0.5125,0.7,
New Jersey,Camden,29.541667,48,45,0.015083,0.03,25,6.666667,11,16,0.520833,0.6,7
New Jersey,Camden,29.541667,48,45,0.015083,0.03,25,6.6125,8.3,,0.5125,0.7,
New Jersey,Camden,29.541667,48,45,0.015083,0.03,25,6.6125,8.3,,0.520833,0.6,7
New Jersey,Camden,25.458333,42,40,0.023,0.038,32,4.541667,7,10,0.566667,0.9,
New Jersey,Camden,25.458333,42,40,0.023,0.038,32,4.541667,7,10,0.595833,0.8,9
New Jersey,Camden,25.458333,42,40,0.023,0.038,32,4.525,6.6,,0.566667,0.9,
New Jersey,Camden,25.458333,42,40,0.023,0.038,32,4.525,6.6,,0.595833,0.8,9
New Jersey,Camden,29.083333,47,44,0.014833,0.033,28,2.291667,5,7,0.608333,0.9,
New Jersey,Camden,29.083333,47,44,0.014833,0.033,28,2.291667,5,7,0.591667,0.8,9
New Jersey,Camden,29.083333,47,44,0.014833,0.033,28,2.25,3.6,,0.608333,0.9,
New Jersey,Camden,29.083333,47,44,0.014833,0.033,28,2.25,3.6,,0.591667,0.8,9
New Jersey,Camden,26.75,46,43,0.018875,0.03,25,2.291667,4,6,0.620833,1,
New Jersey,Camden,26.75,46,43,0.018875,0.03,25,2.291667,4,6,0.6125,0.7,8
New Jersey,Camden,26.75,46,43,0.018875,0.03,25,2.2625,3.6,,0.620833,1,
New Jersey,Camden,26.75,46,43,0.018875,0.03,25,2.2625,3.6,,0.6125,0.7,8
New Jersey,Camden,15.416667,24,23,0.027917,0.038,32,2.125,5,7,0.475,0.6,
New Jersey,Camden,15.416667,24,23,0.027917,0.038,32,2.125,5,7,0.516667,0.7,8
New Jersey,Camden,15.416667,24,23,0.027917,0.038,32,2.1,4.3,,0.475,0.6,
New Jersey,Camden,15.416667,24,23,0.027917,0.038,32,2.1,4.3,,0.516667,0.7,8
New Jersey,Camden,25.166667,43,41,0.018875,0.035,30,3.363636,12,17,0.55,0.8,
New Jersey,Camden,25.166667,43,41,0.018875,0.035,30,3.363636,12,17,0.545833,0.7,8
New Jersey,Camden,25.166667,43,41,0.018875,0.035,30,3.4,8.3,,0.55,0.8,
New Jersey,Camden,25.166667,43,41,0.018875,0.035,30,3.4,8.3,,0.545833,0.7,8
New Jersey,Camden,35.904762,58,55,0.024292,0.034,29,11.75,32,46,0.786957,2.4,
New Jersey,Camden,35.904762,58,55,0.024292,0.034,29,11.75,32,46,0.783333,1.4,16
New Jersey,Camden,35.904762,58,55,0.024292,0.034,29,11.7125,25.6,,0.786957,2.4,
New Jersey,Camden,35.904762,58,55,0.024292,0.034,29,11.7125,25.6,,0.783333,1.4,16
New Jersey,Camden,22,42,40,0.026176,0.043,36,3.428571,11,16,0.4,0.6,
New Jersey,Camden,22,42,40,0.026176,0.043,36,3.428571,11,16,0.411765,0.5,6
New Jersey,Camden,22,42,40,0.026176,0.043,36,3.416667,6.6,,0.4,0.6,
New Jersey,Camden,22,42,40,0.026176,0.043,36,3.416667,6.6,,0.411765,0.5,6
New Jersey,Camden,33.583333,60,57,0.027833,0.045,38,5.708333,13,19,0.629167,2.7,
New Jersey,Camden,33.583333,60,57,0.027833,0.045,38,5.708333,13,19,0.620833,1.1,13
New Jersey,Camden,33.583333,60,57,0.027833,0.045,38,5.675,11.3,,0.629167,2.7,
New Jersey,Camden,33.583333,60,57,0.027833,0.045,38,5.675,11.3,,0.620833,1.1,13
New Jersey,Camden,36.25,59,56,0.012917,0.029,25,8.583333,24,34,0.908333,2.9,
New Jersey,Camden,36.25,59,56,0.012917,0.029,25,8.583333,24,34,0.641667,1.8,20
New Jersey,Camden,36.25,59,56,0.012917,0.029,25,8.55,19,,0.908333,2.9,
New Jersey,Camden,36.25,59,56,0.012917,0.029,25,8.55,19,,0.641667,1.8,20
New Jersey,Camden,20.083333,48,45,0.032417,0.049,42,4.25,11,16,0.9625,3.4,
New Jersey,Camden,20.083333,48,45,0.032417,0.049,42,4.25,11,16,1.270833,2.5,28
New Jersey,Camden,20.083333,48,45,0.032417,0.049,42,4.2375,10.6,,0.9625,3.4,
New Jersey,Camden,20.083333,48,45,0.032417,0.049,42,4.2375,10.6,,1.270833,2.5,28
New Jersey,Camden,18.125,38,36,0.018458,0.04,34,1.833333,6,9,0.441667,0.6,
New Jersey,Camden,18.125,38,36,0.018458,0.04,34,1.833333,6,9,0.404167,0.5,6
New Jersey,Camden,18.125,38,36,0.018458,0.04,34,1.8125,4.3,,0.441667,0.6,
New Jersey,Camden,18.125,38,36,0.018458,0.04,34,1.8125,4.3,,0.404167,0.5,6
New Jersey,Camden,36.083333,56,53,0.023833,0.047,40,14.954545,56,76,0.616667,1.1,
New Jersey,Camden,36.083333,56,53,0.023833,0.047,40,14.954545,56,76,0.641667,0.9,10
New Jersey,Camden,36.083333,56,53,0.023833,0.047,40,14.971429,43,,0.616667,1.1,
New Jersey,Camden,36.083333,56,53,0.023833,0.047,40,14.971429,43,,0.641667,0.9,10
New Jersey,Camden,15.583333,36,34,0.030792,0.035,30,2.208333,7,10,0.375,0.5,
New Jersey,Camden,15.583333,36,34,0.030792,0.035,30,2.208333,7,10,0.404167,0.5,6
New Jersey,Camden,15.583333,36,34,0.030792,0.035,30,2.175,4.3,,0.375,0.5,
New Jersey,Camden,15.583333,36,34,0.030792,0.035,30,2.175,4.3,,0.404167,0.5,6
New Jersey,Camden,17.125,32,30,0.022708,0.034,29,1.083333,2,3,0.441667,0.7,
New Jersey,Camden,17.125,32,30,0.022708,0.034,29,1.083333,2,3,0.454167,0.5,6
New Jersey,Camden,17.125,32,30,0.022708,0.034,29,1.075,1.6,,0.441667,0.7,
New Jersey,Camden,17.125,32,30,0.022708,0.034,29,1.075,1.6,,0.454167,0.5,6
New Jersey,Camden,27.583333,46,43,0.009,0.025,21,3.5,8,11,1.208333,4.8,
New Jersey,Camden,27.583333,46,43,0.009,0.025,21,3.5,8,11,0.7375,2.6,30
New Jersey,Camden,27.583333,46,43,0.009,0.025,21,3.4875,7,,1.208333,4.8,
New Jersey,Camden,27.583333,46,43,0.009,0.025,21,3.4875,7,,0.7375,2.6,30
New Jersey,Camden,29.791667,46,43,0.025208,0.046,39,4.708333,9,13,1.325,4.5,
New Jersey,Camden,29.791667,46,43,0.025208,0.046,39,4.708333,9,13,1.779167,3.9,44
New Jersey,Camden,29.791667,46,43,0.025208,0.046,39,4.6875,7,,1.325,4.5,
New Jersey,Camden,29.791667,46,43,0.025208,0.046,39,4.6875,7,,1.779167,3.9,44
New Jersey,Camden,18.458333,61,58,0.031333,0.05,42,2.583333,10,14,0.404167,1,
New Jersey,Camden,18.458333,61,58,0.031333,0.05,42,2.583333,10,14,0.370833,0.6,7
New Jersey,Camden,18.458333,61,58,0.031333,0.05,42,2.5625,7.6,,0.404167,1,
New Jersey,Camden,18.458333,61,58,0.031333,0.05,42,2.5625,7.6,,0.370833,0.6,7
New Jersey,Camden,18.083333,57,54,0.04425,0.059,50,3.541667,8,11,0.395833,1,
New Jersey,Camden,18.083333,57,54,0.04425,0.059,50,3.541667,8,11,0.454167,0.7,8
New Jersey,Camden,18.083333,57,54,0.04425,0.059,50,3.5125,6,,0.395833,1,
New Jersey,Camden,18.083333,57,54,0.04425,0.059,50,3.5125,6,,0.454167,0.7,8
New Jersey,Camden,21.458333,45,42,0.028333,0.037,31,3.666667,8,11,0.395833,0.6,
New Jersey,Camden,21.458333,45,42,0.028333,0.037,31,3.666667,8,11,0.375,0.5,6
New Jersey,Camden,21.458333,45,42,0.028333,0.037,31,3.6375,7.3,,0.395833,0.6,
New Jersey,Camden,21.458333,45,42,0.028333,0.037,31,3.6375,7.3,,0.375,0.5,6
New Jersey,Camden,15.125,31,29,0.027875,0.032,27,2.541667,7,10,0.370833,0.4,
New Jersey,Camden,15.125,31,29,0.027875,0.032,27,2.541667,7,10,0.4,0.4,5
New Jersey,Camden,15.125,31,29,0.027875,0.032,27,2.525,3,,0.370833,0.4,
New Jersey,Camden,15.125,31,29,0.027875,0.032,27,2.525,3,,0.4,0.4,5
New Jersey,Camden,13.227273,22,21,0.034583,0.043,36,1.583333,3,4,0.334783,0.5,
New Jersey,Camden,13.227273,22,21,0.034583,0.043,36,1.583333,3,4,0.358333,0.4,5
New Jersey,Camden,13.227273,22,21,0.034583,0.043,36,1.5625,2.3,,0.334783,0.5,
New Jersey,Camden,13.227273,22,21,0.034583,0.043,36,1.5625,2.3,,0.358333,0.4,5
New Jersey,Camden,24.083333,54,51,0.025083,0.043,36,4.25,10,14,0.45,1.2,
New Jersey,Camden,24.083333,54,51,0.025083,0.043,36,4.25,10,14,0.408333,0.6,7
New Jersey,Camden,24.083333,54,51,0.025083,0.043,36,4.225,6.3,,0.45,1.2,
New Jersey,Camden,24.083333,54,51,0.025083,0.043,36,4.225,6.3,,0.408333,0.6,7
New Jersey,Camden,25.75,44,42,0.035833,0.054,46,5.75,16,23,0.454167,0.9,
New Jersey,Camden,25.75,44,42,0.035833,0.054,46,5.75,16,23,0.4875,0.6,7
New Jersey,Camden,25.75,44,42,0.035833,0.054,46,5.7125,12.3,,0.454167,0.9,
New Jersey,Camden,25.75,44,42,0.035833,0.054,46,5.7125,12.3,,0.4875,0.6,7
New Jersey,Camden,20.416667,46,43,0.038083,0.054,46,4.625,8,11,0.425,0.8,
New Jersey,Camden,20.416667,46,43,0.038083,0.054,46,4.625,8,11,0.416667,0.6,7
New Jersey,Camden,20.416667,46,43,0.038083,0.054,46,4.5875,6,,0.425,0.8,
New Jersey,Camden,20.416667,46,43,0.038083,0.054,46,4.5875,6,,0.416667,0.6,7
New Jersey,Camden,20.083333,52,49,0.030792,0.054,46,10.166667,25,36,0.383333,0.8,
New Jersey,Camden,20.083333,52,49,0.030792,0.054,46,10.166667,25,36,0.375,0.6,7
New Jersey,Camden,20.083333,52,49,0.030792,0.054,46,10.1375,18,,0.383333,0.8,
New Jersey,Camden,20.083333,52,49,0.030792,0.054,46,10.1375,18,,0.375,0.6,7
New Jersey,Camden,26.458333,62,60,0.03775,0.06,51,6.818182,23,33,0.525,1.4,
New Jersey,Camden,26.458333,62,60,0.03775,0.06,51,6.818182,23,33,0.579167,0.9,10
New Jersey,Camden,26.458333,62,60,0.03775,0.06,51,6.014286,17.6,,0.525,1.4,
New Jersey,Camden,26.458333,62,60,0.03775,0.06,51,6.014286,17.6,,0.579167,0.9,10
New Jersey,Camden,14.375,22,21,0.034625,0.045,38,5.875,21,30,0.341667,0.4,
New Jersey,Camden,14.375,22,21,0.034625,0.045,38,5.875,21,30,0.354167,0.4,5
New Jersey,Camden,14.375,22,21,0.034625,0.045,38,5.85,15.3,,0.341667,0.4,
New Jersey,Camden,14.375,22,21,0.034625,0.045,38,5.85,15.3,,0.354167,0.4,5
New Jersey,Camden,16.590909,47,44,0.023042,0.036,31,1.375,2,3,0.378261,0.7,
New Jersey,Camden,16.590909,47,44,0.023042,0.036,31,1.375,2,3,0.329167,0.5,6
New Jersey,Camden,16.590909,47,44,0.023042,0.036,31,1.3625,2,,0.378261,0.7,
New Jersey,Camden,16.590909,47,44,0.023042,0.036,31,1.3625,2,,0.329167,0.5,6
New Jersey,Camden,25.583333,46,43,0.028958,0.048,41,3.208333,7,10,0.479167,1,
New Jersey,Camden,25.583333,46,43,0.028958,0.048,41,3.208333,7,10,0.508333,0.8,9
New Jersey,Camden,25.583333,46,43,0.028958,0.048,41,3.175,6,,0.479167,1,
New Jersey,Camden,25.583333,46,43,0.028958,0.048,41,3.175,6,,0.508333,0.8,9
New Jersey,Camden,36.208333,57,54,0.0295,0.053,45,10.291667,36,51,0.725,1.9,
