State,County,City,Date Local,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
New York,Suffolk,Holtsville,7/28/2000,13.5,31,21,29,0.020708,0.029,10,25,2.26087,3,18,4,0.0875,0.2,21,2
New York,Suffolk,Holtsville,7/28/2000,13.5,31,21,29,0.020708,0.029,10,25,2.285714,3,20,,0.1,0.3,20,
New York,Suffolk,Holtsville,7/28/2000,13.5,31,21,29,0.020708,0.029,10,25,2.285714,3,20,,0.0875,0.2,21,2
New York,Suffolk,Holtsville,7/29/2000,14.583333,26,21,25,0.022292,0.036,9,31,3.25,5,6,7,0.125,0.8,22,
New York,Suffolk,Holtsville,7/29/2000,14.583333,26,21,25,0.022292,0.036,9,31,3.25,5,6,7,0.095833,0.3,23,3
New York,Suffolk,Holtsville,7/29/2000,14.583333,26,21,25,0.022292,0.036,9,31,3.2125,4.6,8,,0.125,0.8,22,
New York,Suffolk,Holtsville,7/29/2000,14.583333,26,21,25,0.022292,0.036,9,31,3.2125,4.6,8,,0.095833,0.3,23,3
New York,Suffolk,Holtsville,7/30/2000,12.833333,22,0,21,0.023583,0.029,11,25,3.208333,5,18,7,0.1375,0.7,0,
New York,Suffolk,Holtsville,7/30/2000,12.833333,22,0,21,0.023583,0.029,11,25,3.208333,5,18,7,0.208333,0.5,2,6
New York,Suffolk,Holtsville,7/30/2000,12.833333,22,0,21,0.023583,0.029,11,25,3.175,4.6,20,,0.1375,0.7,0,
New York,Suffolk,Holtsville,7/30/2000,12.833333,22,0,21,0.023583,0.029,11,25,3.175,4.6,20,,0.208333,0.5,2,6
New York,Suffolk,Holtsville,7/31/2000,11.772727,26,5,25,0.020211,0.024,18,20,2.227273,3,5,4,0.030435,0.4,6,
New York,Suffolk,Holtsville,7/31/2000,11.772727,26,5,25,0.020211,0.024,18,20,2.227273,3,5,4,0.033333,0.1,6,1
New York,Suffolk,Holtsville,7/31/2000,11.772727,26,5,25,0.020211,0.024,18,20,2.05,2.3,5,,0.030435,0.4,6,
New York,Suffolk,Holtsville,7/31/2000,11.772727,26,5,25,0.020211,0.024,18,20,2.05,2.3,5,,0.033333,0.1,6,1
New York,Suffolk,Holtsville,8/1/2000,11.333333,23,15,22,0.022458,0.028,19,24,2.5,3,8,4,0.129167,0.3,15,
New York,Suffolk,Holtsville,8/1/2000,11.333333,23,15,22,0.022458,0.028,19,24,2.5,3,8,4,0.104167,0.2,16,2
New York,Suffolk,Holtsville,8/1/2000,11.333333,23,15,22,0.022458,0.028,19,24,2.4875,3,14,,0.129167,0.3,15,
New York,Suffolk,Holtsville,8/1/2000,11.333333,23,15,22,0.022458,0.028,19,24,2.4875,3,14,,0.104167,0.2,16,2
New York,Suffolk,Holtsville,8/2/2000,12.083333,39,6,37,0.035625,0.056,10,47,3.458333,5,12,7,0.091667,1,6,
New York,Suffolk,Holtsville,8/2/2000,12.083333,39,6,37,0.035625,0.056,10,47,3.458333,5,12,7,0.104167,0.3,11,3
New York,Suffolk,Holtsville,8/2/2000,12.083333,39,6,37,0.035625,0.056,10,47,3.4375,5,14,,0.091667,1,6,
New York,Suffolk,Holtsville,8/2/2000,12.083333,39,6,37,0.035625,0.056,10,47,3.4375,5,14,,0.104167,0.3,11,3
New York,Suffolk,Holtsville,8/3/2000,11.043478,26,23,25,0.02825,0.043,14,36,3.238095,4,10,6,0.091667,0.6,7,
New York,Suffolk,Holtsville,8/3/2000,11.043478,26,23,25,0.02825,0.043,14,36,3.238095,4,10,6,0.079167,0.2,13,2
New York,Suffolk,Holtsville,8/3/2000,11.043478,26,23,25,0.02825,0.043,14,36,3.083333,3.6,17,,0.091667,0.6,7,
New York,Suffolk,Holtsville,8/3/2000,11.043478,26,23,25,0.02825,0.043,14,36,3.083333,3.6,17,,0.079167,0.2,13,2
New York,Suffolk,Holtsville,8/4/2000,15.708333,21,0,20,0.035625,0.055,12,47,6.916667,20,9,29,0.220833,0.4,23,
New York,Suffolk,Holtsville,8/4/2000,15.708333,21,0,20,0.035625,0.055,12,47,6.916667,20,9,29,0.1875,0.3,21,3
New York,Suffolk,Holtsville,8/4/2000,15.708333,21,0,20,0.035625,0.055,12,47,6.875,13.3,11,,0.220833,0.4,23,
New York,Suffolk,Holtsville,8/4/2000,15.708333,21,0,20,0.035625,0.055,12,47,6.875,13.3,11,,0.1875,0.3,21,3
New York,Suffolk,Holtsville,8/5/2000,11.791667,35,23,33,0.034917,0.056,12,47,4.083333,6,17,9,0.0625,0.3,21,
New York,Suffolk,Holtsville,8/5/2000,11.791667,35,23,33,0.034917,0.056,12,47,4.083333,6,17,9,0.079167,0.3,0,3
New York,Suffolk,Holtsville,8/5/2000,11.791667,35,23,33,0.034917,0.056,12,47,4.05,4.6,11,,0.0625,0.3,21,
New York,Suffolk,Holtsville,8/5/2000,11.791667,35,23,33,0.034917,0.056,12,47,4.05,4.6,11,,0.079167,0.3,0,3
New York,Suffolk,Holtsville,8/6/2000,14.541667,41,0,39,0.052042,0.07,11,84,3.791667,7,13,10,0.225,0.9,0,
New York,Suffolk,Holtsville,8/6/2000,14.541667,41,0,39,0.052042,0.07,11,84,3.791667,7,13,10,0.25,0.5,4,6
New York,Suffolk,Holtsville,8/6/2000,14.541667,41,0,39,0.052042,0.07,11,84,3.7625,6,14,,0.225,0.9,0,
New York,Suffolk,Holtsville,8/6/2000,14.541667,41,0,39,0.052042,0.07,11,84,3.7625,6,14,,0.25,0.5,4,6
New York,Suffolk,Holtsville,8/7/2000,11.578947,20,21,19,0.051208,0.077,9,104,3.75,6,15,9,0.085714,0.2,15,
New York,Suffolk,Holtsville,8/7/2000,11.578947,20,21,19,0.051208,0.077,9,104,3.75,6,15,9,0.095833,0.2,19,2
New York,Suffolk,Holtsville,8/7/2000,11.578947,20,21,19,0.051208,0.077,9,104,3.16,4.6,14,,0.085714,0.2,15,
New York,Suffolk,Holtsville,8/7/2000,11.578947,20,21,19,0.051208,0.077,9,104,3.16,4.6,14,,0.095833,0.2,19,2
New York,Suffolk,Holtsville,8/8/2000,24.526316,44,21,42,0.045292,0.084,11,122,10.428571,25,9,36,0.236364,0.7,20,
New York,Suffolk,Holtsville,8/8/2000,24.526316,44,21,42,0.045292,0.084,11,122,10.428571,25,9,36,0.2,0.4,20,5
New York,Suffolk,Holtsville,8/8/2000,24.526316,44,21,42,0.045292,0.084,11,122,10.385714,21,11,,0.236364,0.7,20,
New York,Suffolk,Holtsville,8/8/2000,24.526316,44,21,42,0.045292,0.084,11,122,10.385714,21,11,,0.2,0.4,20,5
New York,Suffolk,Holtsville,8/9/2000,22.952381,48,0,45,0.052708,0.08,10,111,6.652174,10,0,14,0.295455,0.9,1,
New York,Suffolk,Holtsville,8/9/2000,22.952381,48,0,45,0.052708,0.08,10,111,6.652174,10,0,14,0.333333,0.6,2,7
New York,Suffolk,Holtsville,8/9/2000,22.952381,48,0,45,0.052708,0.08,10,111,6.642857,9.3,2,,0.295455,0.9,1,
New York,Suffolk,Holtsville,8/9/2000,22.952381,48,0,45,0.052708,0.08,10,111,6.642857,9.3,2,,0.333333,0.6,2,7
New York,Suffolk,Holtsville,8/10/2000,16,40,23,38,0.043458,0.066,11,71,7.666667,27,13,39,0.133333,0.5,23,
New York,Suffolk,Holtsville,8/10/2000,16,40,23,38,0.043458,0.066,11,71,7.666667,27,13,39,0.125,0.3,23,3
New York,Suffolk,Holtsville,8/10/2000,16,40,23,38,0.043458,0.066,11,71,7.6375,15.6,14,,0.133333,0.5,23,
New York,Suffolk,Holtsville,8/10/2000,16,40,23,38,0.043458,0.066,11,71,7.6375,15.6,14,,0.125,0.3,23,3
New York,Suffolk,Holtsville,8/11/2000,23.818182,40,0,38,0.0425,0.055,9,47,4.045455,7,20,10,0.395455,0.7,0,
New York,Suffolk,Holtsville,8/11/2000,23.818182,40,0,38,0.0425,0.055,9,47,4.045455,7,20,10,0.404167,0.5,5,6
New York,Suffolk,Holtsville,8/11/2000,23.818182,40,0,38,0.0425,0.055,9,47,4.071429,5.3,20,,0.395455,0.7,0,
New York,Suffolk,Holtsville,8/11/2000,23.818182,40,0,38,0.0425,0.055,9,47,4.071429,5.3,20,,0.404167,0.5,5,6
New York,Suffolk,Holtsville,8/12/2000,6.208333,10,15,9,0.028792,0.039,0,33,2.541667,5,8,7,0.025,0.1,0,
New York,Suffolk,Holtsville,8/12/2000,6.208333,10,15,9,0.028792,0.039,0,33,2.541667,5,8,7,0.041667,0.3,0,3
New York,Suffolk,Holtsville,8/12/2000,6.208333,10,15,9,0.028792,0.039,0,33,2.525,3.6,8,,0.025,0.1,0,
New York,Suffolk,Holtsville,8/12/2000,6.208333,10,15,9,0.028792,0.039,0,33,2.525,3.6,8,,0.041667,0.3,0,3
New York,Suffolk,Holtsville,8/13/2000,4.833333,9,18,8,0.024208,0.027,0,23,2.125,3,7,4,0.075,0.1,6,
New York,Suffolk,Holtsville,8/13/2000,4.833333,9,18,8,0.024208,0.027,0,23,2.125,3,7,4,0.0625,0.1,9,1
New York,Suffolk,Holtsville,8/13/2000,4.833333,9,18,8,0.024208,0.027,0,23,2.1125,2.6,8,,0.075,0.1,6,
New York,Suffolk,Holtsville,8/13/2000,4.833333,9,18,8,0.024208,0.027,0,23,2.1125,2.6,8,,0.0625,0.1,9,1
New York,Suffolk,Holtsville,8/14/2000,9.478261,14,12,13,0.016125,0.021,0,18,3.181818,11,17,16,0,0,0,
New York,Suffolk,Holtsville,8/14/2000,9.478261,14,12,13,0.016125,0.021,0,18,3.181818,11,17,16,0.016667,0.1,0,1
New York,Suffolk,Holtsville,8/14/2000,9.478261,14,12,13,0.016125,0.021,0,18,3.214286,7.6,17,,0,0,0,
New York,Suffolk,Holtsville,8/14/2000,9.478261,14,12,13,0.016125,0.021,0,18,3.214286,7.6,17,,0.016667,0.1,0,1
New York,Suffolk,Holtsville,8/15/2000,12.73913,39,20,37,0.029,0.046,23,39,4.608696,13,15,19,0.082609,0.5,20,
New York,Suffolk,Holtsville,8/15/2000,12.73913,39,20,37,0.029,0.046,23,39,4.608696,13,15,19,0.045833,0.2,21,2
New York,Suffolk,Holtsville,8/15/2000,12.73913,39,20,37,0.029,0.046,23,39,4.014286,5.6,14,,0.082609,0.5,20,
New York,Suffolk,Holtsville,8/15/2000,12.73913,39,20,37,0.029,0.046,23,39,4.014286,5.6,14,,0.045833,0.2,21,2
New York,Suffolk,Holtsville,8/16/2000,10.708333,25,7,24,0.039708,0.053,9,45,4.833333,11,10,16,0.029167,0.2,7,
New York,Suffolk,Holtsville,8/16/2000,10.708333,25,7,24,0.039708,0.053,9,45,4.833333,11,10,16,0.066667,0.2,0,2
New York,Suffolk,Holtsville,8/16/2000,10.708333,25,7,24,0.039708,0.053,9,45,4.8,9.3,11,,0.029167,0.2,7,
New York,Suffolk,Holtsville,8/16/2000,10.708333,25,7,24,0.039708,0.053,9,45,4.8,9.3,11,,0.066667,0.2,0,2
New York,Suffolk,Holtsville,8/17/2000,14.285714,37,20,35,0.022083,0.042,10,36,7,17,14,24,0.213043,1.3,21,
New York,Suffolk,Holtsville,8/17/2000,14.285714,37,20,35,0.022083,0.042,10,36,7,17,14,24,0.0625,0.6,23,7
New York,Suffolk,Holtsville,8/17/2000,14.285714,37,20,35,0.022083,0.042,10,36,6.357143,11.3,17,,0.213043,1.3,21,
New York,Suffolk,Holtsville,8/17/2000,14.285714,37,20,35,0.022083,0.042,10,36,6.357143,11.3,17,,0.0625,0.6,23,7
New York,Suffolk,Holtsville,8/18/2000,21.541667,33,7,31,0.0195,0.03,15,25,4.5,8,10,11,0.308333,1.4,7,
New York,Suffolk,Holtsville,8/18/2000,21.541667,33,7,31,0.0195,0.03,15,25,4.5,8,10,11,0.458333,0.9,3,10
New York,Suffolk,Holtsville,8/18/2000,21.541667,33,7,31,0.0195,0.03,15,25,4.475,7.3,11,,0.308333,1.4,7,
New York,Suffolk,Holtsville,8/18/2000,21.541667,33,7,31,0.0195,0.03,15,25,4.475,7.3,11,,0.458333,0.9,3,10
New York,Suffolk,Holtsville,8/19/2000,11.75,36,20,34,0.025917,0.044,9,37,4.791667,8,4,11,0.15,1.5,20,
New York,Suffolk,Holtsville,8/19/2000,11.75,36,20,34,0.025917,0.044,9,37,4.791667,8,4,11,0.0625,0.4,22,5
New York,Suffolk,Holtsville,8/19/2000,11.75,36,20,34,0.025917,0.044,9,37,4.7625,6.3,5,,0.15,1.5,20,
New York,Suffolk,Holtsville,8/19/2000,11.75,36,20,34,0.025917,0.044,9,37,4.7625,6.3,5,,0.0625,0.4,22,5
New York,Suffolk,Holtsville,8/20/2000,8.791667,27,19,25,0.019083,0.035,10,30,4.958333,13,2,19,0.129167,0.9,21,
New York,Suffolk,Holtsville,8/20/2000,8.791667,27,19,25,0.019083,0.035,10,30,4.958333,13,2,19,0.133333,0.4,0,5
New York,Suffolk,Holtsville,8/20/2000,8.791667,27,19,25,0.019083,0.035,10,30,4.9375,10.6,2,,0.129167,0.9,21,
New York,Suffolk,Holtsville,8/20/2000,8.791667,27,19,25,0.019083,0.035,10,30,4.9375,10.6,2,,0.133333,0.4,0,5
New York,Suffolk,Holtsville,8/21/2000,13.045455,33,22,31,0.015792,0.034,11,29,5.565217,20,7,29,0.081818,0.5,22,
New York,Suffolk,Holtsville,8/21/2000,13.045455,33,22,31,0.015792,0.034,11,29,5.565217,20,7,29,0.095833,0.4,0,5
New York,Suffolk,Holtsville,8/21/2000,13.045455,33,22,31,0.015792,0.034,11,29,5.8,10,8,,0.081818,0.5,22,
New York,Suffolk,Holtsville,8/21/2000,13.045455,33,22,31,0.015792,0.034,11,29,5.8,10,8,,0.095833,0.4,0,5
New York,Suffolk,Holtsville,8/22/2000,18.25,44,21,42,0.036542,0.052,18,44,6.208333,25,9,36,0.25,1,5,
New York,Suffolk,Holtsville,8/22/2000,18.25,44,21,42,0.036542,0.052,18,44,6.208333,25,9,36,0.275,0.6,5,7
New York,Suffolk,Holtsville,8/22/2000,18.25,44,21,42,0.036542,0.052,18,44,6.175,13.3,11,,0.25,1,5,
New York,Suffolk,Holtsville,8/22/2000,18.25,44,21,42,0.036542,0.052,18,44,6.175,13.3,11,,0.275,0.6,5,7
New York,Suffolk,Holtsville,8/23/2000,10.826087,32,6,30,0.040958,0.052,7,44,3.863636,6,6,9,0.086957,0.3,6,
New York,Suffolk,Holtsville,8/23/2000,10.826087,32,6,30,0.040958,0.052,7,44,3.863636,6,6,9,0.120833,0.2,0,2
New York,Suffolk,Holtsville,8/23/2000,10.826087,32,6,30,0.040958,0.052,7,44,3.866667,5.3,8,,0.086957,0.3,6,
New York,Suffolk,Holtsville,8/23/2000,10.826087,32,6,30,0.040958,0.052,7,44,3.866667,5.3,8,,0.120833,0.2,0,2
New York,Suffolk,Holtsville,8/24/2000,19.833333,45,21,42,0.029083,0.056,11,47,8.875,33,13,47,0.183333,0.7,21,
New York,Suffolk,Holtsville,8/24/2000,19.833333,45,21,42,0.029083,0.056,11,47,8.875,33,13,47,0.129167,0.4,23,5
New York,Suffolk,Holtsville,8/24/2000,19.833333,45,21,42,0.029083,0.056,11,47,8.85,24,14,,0.183333,0.7,21,
New York,Suffolk,Holtsville,8/24/2000,19.833333,45,21,42,0.029083,0.056,11,47,8.85,24,14,,0.129167,0.4,23,5
New York,Suffolk,Holtsville,8/25/2000,20.333333,41,21,39,0.022125,0.045,10,38,4.666667,8,7,11,0.291667,1.2,21,
New York,Suffolk,Holtsville,8/25/2000,20.333333,41,21,39,0.022125,0.045,10,38,4.666667,8,7,11,0.254167,0.6,23,7
New York,Suffolk,Holtsville,8/25/2000,20.333333,41,21,39,0.022125,0.045,10,38,4.6375,7.3,8,,0.291667,1.2,21,
New York,Suffolk,Holtsville,8/25/2000,20.333333,41,21,39,0.022125,0.045,10,38,4.6375,7.3,8,,0.254167,0.6,23,7
New York,Suffolk,Holtsville,8/26/2000,17.833333,36,0,34,0.041708,0.066,12,71,6.291667,22,9,31,0.291667,0.8,1,
New York,Suffolk,Holtsville,8/26/2000,17.833333,36,0,34,0.041708,0.066,12,71,6.291667,22,9,31,0.3875,0.8,2,9
New York,Suffolk,Holtsville,8/26/2000,17.833333,36,0,34,0.041708,0.066,12,71,6.25,15.6,11,,0.291667,0.8,1,
New York,Suffolk,Holtsville,8/26/2000,17.833333,36,0,34,0.041708,0.066,12,71,6.25,15.6,11,,0.3875,0.8,2,9
New York,Suffolk,Holtsville,8/27/2000,12.583333,29,5,27,0.045125,0.068,10,77,5.5,11,7,16,0.283333,0.9,6,
New York,Suffolk,Holtsville,8/27/2000,12.583333,29,5,27,0.045125,0.068,10,77,5.5,11,7,16,0.266667,0.4,6,5
New York,Suffolk,Holtsville,8/27/2000,12.583333,29,5,27,0.045125,0.068,10,77,5.4625,9.6,8,,0.283333,0.9,6,
New York,Suffolk,Holtsville,8/27/2000,12.583333,29,5,27,0.045125,0.068,10,77,5.4625,9.6,8,,0.266667,0.4,6,5
New York,Suffolk,Holtsville,8/28/2000,17.5,32,4,30,0.030208,0.042,10,36,3.952381,6,13,9,0.177273,0.4,4,
New York,Suffolk,Holtsville,8/28/2000,17.5,32,4,30,0.030208,0.042,10,36,3.952381,6,13,9,0.208333,0.3,5,3
New York,Suffolk,Holtsville,8/28/2000,17.5,32,4,30,0.030208,0.042,10,36,3.966667,5.3,14,,0.177273,0.4,4,
New York,Suffolk,Holtsville,8/28/2000,17.5,32,4,30,0.030208,0.042,10,36,3.966667,5.3,14,,0.208333,0.3,5,3
New York,Suffolk,Holtsville,8/29/2000,8.541667,14,5,13,0.025042,0.033,9,28,3,3,0,4,0.004167,0.1,5,
New York,Suffolk,Holtsville,8/29/2000,8.541667,14,5,13,0.025042,0.033,9,28,3,3,0,4,0.016667,0.1,0,1
New York,Suffolk,Holtsville,8/29/2000,8.541667,14,5,13,0.025042,0.033,9,28,3,3,2,,0.004167,0.1,5,
New York,Suffolk,Holtsville,8/29/2000,8.541667,14,5,13,0.025042,0.033,9,28,3,3,2,,0.016667,0.1,0,1
New York,Suffolk,Holtsville,8/30/2000,12.904762,23,20,22,0.015792,0.027,8,23,3.454545,6,22,9,0.247826,0.7,19,
New York,Suffolk,Holtsville,8/30/2000,12.904762,23,20,22,0.015792,0.027,8,23,3.454545,6,22,9,0.179167,0.4,20,5
New York,Suffolk,Holtsville,8/30/2000,12.904762,23,20,22,0.015792,0.027,8,23,3.457143,5,23,,0.247826,0.7,19,
New York,Suffolk,Holtsville,8/30/2000,12.904762,23,20,22,0.015792,0.027,8,23,3.457143,5,23,,0.179167,0.4,20,5
New York,Suffolk,Holtsville,8/31/2000,13.5,23,20,22,0.015458,0.03,9,25,3.583333,5,19,7,0.1625,0.4,5,
New York,Suffolk,Holtsville,8/31/2000,13.5,23,20,22,0.015458,0.03,9,25,3.583333,5,19,7,0.195833,0.4,0,5
New York,Suffolk,Holtsville,8/31/2000,13.5,23,20,22,0.015458,0.03,9,25,3.55,4.3,20,,0.1625,0.4,5,
New York,Suffolk,Holtsville,8/31/2000,13.5,23,20,22,0.015458,0.03,9,25,3.55,4.3,20,,0.195833,0.4,0,5
New York,Suffolk,Holtsville,9/1/2000,11.619048,20,6,19,0.013292,0.021,9,18,3.545455,4,0,6,0.252174,0.8,6,
New York,Suffolk,Holtsville,9/1/2000,11.619048,20,6,19,0.013292,0.021,9,18,3.545455,4,0,6,0.266667,0.4,7,5
New York,Suffolk,Holtsville,9/1/2000,11.619048,20,6,19,0.013292,0.021,9,18,3.528571,4,23,,0.252174,0.8,6,
New York,Suffolk,Holtsville,9/1/2000,11.619048,20,6,19,0.013292,0.021,9,18,3.528571,4,23,,0.266667,0.4,7,5
New York,Suffolk,Holtsville,9/2/2000,10.291667,18,12,17,0.022625,0.039,11,33,5.041667,10,9,14,0.004348,0.1,13,
New York,Suffolk,Holtsville,9/2/2000,10.291667,18,12,17,0.022625,0.039,11,33,5.041667,10,9,14,0.029167,0.2,0,2
New York,Suffolk,Holtsville,9/2/2000,10.291667,18,12,17,0.022625,0.039,11,33,5.025,8.6,11,,0.004348,0.1,13,
New York,Suffolk,Holtsville,9/2/2000,10.291667,18,12,17,0.022625,0.039,11,33,5.025,8.6,11,,0.029167,0.2,0,2
New York,Suffolk,Holtsville,9/3/2000,9.916667,19,9,18,0.022167,0.031,10,26,7.75,49,9,67,0.108333,0.2,14,
New York,Suffolk,Holtsville,9/3/2000,9.916667,19,9,18,0.022167,0.031,10,26,7.75,49,9,67,0.0875,0.1,3,1
New York,Suffolk,Holtsville,9/3/2000,9.916667,19,9,18,0.022167,0.031,10,26,7.7125,25.6,11,,0.108333,0.2,14,
New York,Suffolk,Holtsville,9/3/2000,9.916667,19,9,18,0.022167,0.031,10,26,7.7125,25.6,11,,0.0875,0.1,3,1
New York,Suffolk,Holtsville,9/4/2000,7.25,12,7,11,0.031667,0.05,9,42,5.666667,14,11,20,0.069565,0.1,0,
New York,Suffolk,Holtsville,9/4/2000,7.25,12,7,11,0.031667,0.05,9,42,5.666667,14,11,20,0.0875,0.1,0,1
New York,Suffolk,Holtsville,9/4/2000,7.25,12,7,11,0.031667,0.05,9,42,5.625,12.6,11,,0.069565,0.1,0,
New York,Suffolk,Holtsville,9/4/2000,7.25,12,7,11,0.031667,0.05,9,42,5.625,12.6,11,,0.0875,0.1,0,1
New York,Suffolk,Holtsville,9/5/2000,12.772727,33,18,31,0.017792,0.031,10,26,3.857143,7,18,10,0.178261,1.1,19,
New York,Suffolk,Holtsville,9/5/2000,12.772727,33,18,31,0.017792,0.031,10,26,3.857143,7,18,10,0.079167,0.5,22,6
New York,Suffolk,Holtsville,9/5/2000,12.772727,33,18,31,0.017792,0.031,10,26,4.033333,6.6,20,,0.178261,1.1,19,
New York,Suffolk,Holtsville,9/5/2000,12.772727,33,18,31,0.017792,0.031,10,26,4.033333,6.6,20,,0.079167,0.5,22,6
New York,Suffolk,Holtsville,9/6/2000,16,36,18,34,0.015667,0.034,10,29,4,7,19,10,0.2875,1.2,21,
New York,Suffolk,Holtsville,9/6/2000,16,36,18,34,0.015667,0.034,10,29,4,7,19,10,0.254167,0.7,23,8
New York,Suffolk,Holtsville,9/6/2000,16,36,18,34,0.015667,0.034,10,29,3.9625,6.3,20,,0.2875,1.2,21,
New York,Suffolk,Holtsville,9/6/2000,16,36,18,34,0.015667,0.034,10,29,3.9625,6.3,20,,0.254167,0.7,23,8
New York,Suffolk,Holtsville,9/7/2000,17.428571,35,20,33,0.024542,0.046,9,39,4.363636,6,11,9,0.272727,2.1,6,
New York,Suffolk,Holtsville,9/7/2000,17.428571,35,20,33,0.024542,0.046,9,39,4.363636,6,11,9,0.4125,0.8,9,9
New York,Suffolk,Holtsville,9/7/2000,17.428571,35,20,33,0.024542,0.046,9,39,4.2,6,14,,0.272727,2.1,6,
New York,Suffolk,Holtsville,9/7/2000,17.428571,35,20,33,0.024542,0.046,9,39,4.2,6,14,,0.4125,0.8,9,9
New York,Suffolk,Holtsville,9/8/2000,16.916667,29,5,27,0.030708,0.05,10,42,5.5,8,4,11,0.033333,0.2,23,
New York,Suffolk,Holtsville,9/8/2000,16.916667,29,5,27,0.030708,0.05,10,42,5.5,8,4,11,0.041667,0.1,0,1
New York,Suffolk,Holtsville,9/8/2000,16.916667,29,5,27,0.030708,0.05,10,42,5.4625,6.6,11,,0.033333,0.2,23,
New York,Suffolk,Holtsville,9/8/2000,16.916667,29,5,27,0.030708,0.05,10,42,5.4625,6.6,11,,0.041667,0.1,0,1
New York,Suffolk,Holtsville,9/9/2000,24.458333,42,20,40,0.029875,0.066,10,71,12.125,36,13,51,0.466667,1.3,20,
New York,Suffolk,Holtsville,9/9/2000,24.458333,42,20,40,0.029875,0.066,10,71,12.125,36,13,51,0.341667,0.8,23,9
New York,Suffolk,Holtsville,9/9/2000,24.458333,42,20,40,0.029875,0.066,10,71,12.0875,27.3,14,,0.466667,1.3,20,
New York,Suffolk,Holtsville,9/9/2000,24.458333,42,20,40,0.029875,0.066,10,71,12.0875,27.3,14,,0.341667,0.8,23,9
New York,Suffolk,Holtsville,9/10/2000,19.125,40,22,38,0.028792,0.049,10,42,4.708333,10,12,14,0.316667,1.6,0,
New York,Suffolk,Holtsville,9/10/2000,19.125,40,22,38,0.028792,0.049,10,42,4.708333,10,12,14,0.425,1.1,1,13
New York,Suffolk,Holtsville,9/10/2000,19.125,40,22,38,0.028792,0.049,10,42,4.675,7.3,14,,0.316667,1.6,0,
New York,Suffolk,Holtsville,9/10/2000,19.125,40,22,38,0.028792,0.049,10,42,4.675,7.3,14,,0.425,1.1,1,13
New York,Suffolk,Holtsville,9/11/2000,23.65,47,5,44,0.029333,0.052,8,44,3,6,6,9,0.2,0.7,6,
New York,Suffolk,Holtsville,9/11/2000,23.65,47,5,44,0.029333,0.052,8,44,3,6,6,9,0.241667,0.3,0,3
New York,Suffolk,Holtsville,9/11/2000,23.65,47,5,44,0.029333,0.052,8,44,3.071429,4.3,8,,0.2,0.7,6,
New York,Suffolk,Holtsville,9/11/2000,23.65,47,5,44,0.029333,0.052,8,44,3.071429,4.3,8,,0.241667,0.3,0,3
New York,Suffolk,Holtsville,9/12/2000,15.916667,35,6,33,0.03275,0.042,8,36,2.416667,4,6,6,0.170833,1,6,
New York,Suffolk,Holtsville,9/12/2000,15.916667,35,6,33,0.03275,0.042,8,36,2.416667,4,6,6,0.175,0.3,6,3
New York,Suffolk,Holtsville,9/12/2000,15.916667,35,6,33,0.03275,0.042,8,36,2.4,3,8,,0.170833,1,6,
New York,Suffolk,Holtsville,9/12/2000,15.916667,35,6,33,0.03275,0.042,8,36,2.4,3,8,,0.175,0.3,6,3
New York,Suffolk,Holtsville,9/13/2000,13.565217,29,19,27,0.027208,0.045,10,38,4.625,7,19,10,0.104348,0.2,6,
New York,Suffolk,Holtsville,9/13/2000,13.565217,29,19,27,0.027208,0.045,10,38,4.625,7,19,10,0.0875,0.2,22,2
New York,Suffolk,Holtsville,9/13/2000,13.565217,29,19,27,0.027208,0.045,10,38,5.1,5.6,20,,0.104348,0.2,6,
New York,Suffolk,Holtsville,9/13/2000,13.565217,29,19,27,0.027208,0.045,10,38,5.1,5.6,20,,0.0875,0.2,22,2
New York,Suffolk,Holtsville,9/14/2000,17.708333,30,18,28,0.034542,0.055,22,47,5.055556,7,7,10,0.008696,0.1,5,
New York,Suffolk,Holtsville,9/14/2000,17.708333,30,18,28,0.034542,0.055,22,47,5.055556,7,7,10,0.033333,0.2,0,2
New York,Suffolk,Holtsville,9/14/2000,17.708333,30,18,28,0.034542,0.055,22,47,5.033333,5.6,8,,0.008696,0.1,5,
New York,Suffolk,Holtsville,9/14/2000,17.708333,30,18,28,0.034542,0.055,22,47,5.033333,5.6,8,,0.033333,0.2,0,2
New York,Suffolk,Holtsville,9/15/2000,13.545455,32,7,30,0.03325,0.049,0,42,4.909091,8,17,11,0.05,0.2,6,
New York,Suffolk,Holtsville,9/15/2000,13.545455,32,7,30,0.03325,0.049,0,42,4.909091,8,17,11,0.05,0.1,7,1
New York,Suffolk,Holtsville,9/15/2000,13.545455,32,7,30,0.03325,0.049,0,42,4.933333,6,23,,0.05,0.2,6,
New York,Suffolk,Holtsville,9/15/2000,13.545455,32,7,30,0.03325,0.049,0,42,4.933333,6,23,,0.05,0.1,7,1
New York,Suffolk,Holtsville,9/16/2000,7.541667,16,22,15,0.02025,0.026,8,22,7.291667,12,16,17,0,0,0,
New York,Suffolk,Holtsville,9/16/2000,7.541667,16,22,15,0.02025,0.026,8,22,7.291667,12,16,17,0.004167,0.1,0,1
